,w1,w2,w3,w4,w5,tglp5,nu5,tglp4,nu4,tglp3,nu3,tglp2,nu2,mean_tglp2,mean_tglp_per_unique2,mean_tglp3,mean_tglp_per_unique3,mean_tglp4,mean_tglp_per_unique4,mean_tglp5,mean_tglp_per_unique5
12326,lysis,crane,fouth,baddy,skimp,1.888552915766739,19,1.5576673866090716,16,1.1321814254859612,14,0.7615550755939525,9,0.38077753779697626,0.08461723062155029,0.3773938084953204,0.0808701018204258,0.3894168466522679,0.09735421166306697,0.37771058315334777,0.09939752188245994
12327,lichi,soare,bunty,faded,primp,2.0146868250539955,18,1.6695464362850971,16,1.2587473002159826,14,0.8263498920086392,9,0.4131749460043196,0.09181665466762658,0.4195824334053275,0.08991052144399876,0.4173866090712743,0.10434665226781857,0.40293736501079913,0.11192704583633309
12328,kombu,saine,crypt,fjeld,hewgh,1.6721382289416844,22,1.4336933045356368,19,1.1766738660907126,15,0.8323974082073434,10,0.4161987041036717,0.08323974082073435,0.3922246220302375,0.0784449244060475,0.3584233261339092,0.07545754234398089,0.3344276457883369,0.07600628313371292
12329,aggri,souce,lymph,bundt,fezzy,1.608207343412527,20,1.2742980561555077,18,0.9200863930885529,14,0.7641468682505399,9,0.38207343412526995,0.08490520758339332,0.30669546436285094,0.06572045664918234,0.31857451403887693,0.07079433645308376,0.3216414686825054,0.08041036717062636
12330,kembs,coaly,print,fudge,hajji,1.766306695464363,21,1.5982721382289418,19,1.2107991360691146,15,0.7313174946004319,10,0.36565874730021597,0.0731317494600432,0.4035997120230382,0.08071994240460764,0.39956803455723544,0.08411958622257588,0.3532613390928726,0.08410984264116014
12331,endow,slaty,brick,faugh,pomps,1.7792656587473001,21,1.5339092872570195,19,1.1796976241900647,15,0.7602591792656588,10,0.3801295896328294,0.07602591792656588,0.39323254139668823,0.07864650827933765,0.38347732181425487,0.08073206775036945,0.35585313174946004,0.08472693613082381
12332,lycra,shine,doubt,faggy,muzak,1.781425485961123,20,1.5308855291576673,17,1.1218142548596113,15,0.7624190064794816,10,0.3812095032397408,0.07624190064794815,0.37393808495320374,0.07478761699064075,0.3827213822894168,0.09005208995045101,0.35628509719222456,0.08907127429805614
12333,aglus,crine,boxty,whomp,faded,1.8285097192224622,21,1.4177105831533476,19,1.1606911447084234,15,0.7429805615550756,10,0.3714902807775378,0.07429805615550757,0.38689704823614113,0.07737940964722823,0.3544276457883369,0.07461634648175514,0.36570194384449245,0.08707189139154582
12334,hydra,slice,fount,baggy,whomp,1.8946004319654426,20,1.6375809935205183,17,1.212526997840173,15,0.7740820734341252,10,0.3870410367170626,0.07740820734341251,0.4041756659467243,0.08083513318934486,0.4093952483801296,0.09632829373650108,0.3789200863930885,0.09473002159827212
12335,aswim,corey,blunt,khaph,fadge,1.880777537796976,21,1.4423326133909287,18,1.1572354211663067,15,0.7365010799136069,10,0.36825053995680346,0.0736501079913607,0.3857451403887689,0.07714902807775378,0.36058315334773217,0.08012958963282937,0.3761555075593952,0.08956083513318933
12336,kukri,slane,boxty,chimp,faded,1.9485961123110151,20,1.5377969762419006,18,1.221598272138229,14,0.8038876889848812,9,0.4019438444924406,0.08932085433165346,0.40719942404607634,0.08725701943844492,0.38444924406047515,0.08543316534677226,0.38971922246220303,0.09742980561555076
12337,oxlip,samey,brunt,whack,dodge,1.9861771058315334,21,1.569330453563715,19,1.2241900647948165,15,0.7749460043196544,10,0.3874730021598272,0.07749460043196545,0.4080633549316055,0.0816126709863211,0.39233261339092873,0.08259633966124816,0.39723542116630667,0.09457986218245397
12338,unbag,soily,crept,damme,whack,1.9568034557235419,20,1.6116630669546435,17,1.1935205183585313,15,0.7853131749460043,10,0.39265658747300214,0.07853131749460043,0.3978401727861771,0.07956803455723542,0.40291576673866086,0.09480370982086138,0.3913606911447084,0.0978401727861771
12339,achoo,suite,barny,dwalm,kopek,1.9010799136069114,19,1.5606911447084235,17,1.2730021598272139,13,0.7606911447084234,9,0.3803455723542117,0.08452123830093593,0.424334053275738,0.09792324306363184,0.3901727861771059,0.09180536145343668,0.3802159827213823,0.10005683755825849
12340,unsaw,corey,glift,bumph,dekko,1.5805615550755938,21,1.3740820734341253,19,1.1110151187904969,15,0.7352051835853133,10,0.36760259179265664,0.07352051835853132,0.37033837293016564,0.07406767458603312,0.3435205183585313,0.07232010912811186,0.3161123110151188,0.07526483595598066
12341,yummo,saine,crwth,fjeld,boggy,1.8332613390928723,20,1.4190064794816413,18,1.161987041036717,14,0.8298056155507559,9,0.41490280777537797,0.09220062395008399,0.38732901367890565,0.0829990743597655,0.3547516198704103,0.07883369330453563,0.36665226781857446,0.09166306695464362
12342,wushu,crane,doily,kempt,vibex,1.8107991360691145,21,1.539524838012959,18,1.2691144708423325,14,0.7585313174946003,9,0.37926565874730017,0.08428125749940003,0.4230381569474442,0.09065103363159518,0.38488120950323973,0.08552915766738661,0.3621598272138229,0.08622853028900546
12343,zombi,slane,crudy,whipt,gaffs,1.828077753779698,21,1.6056155507559398,19,1.261771058315335,15,0.8025917926565875,10,0.40129589632829377,0.08025917926565876,0.4205903527717783,0.08411807055435566,0.40140388768898494,0.08450608161873367,0.3656155507559396,0.08705132160855704
12344,hydro,saine,mulct,boggy,pluff,1.8388768898488121,19,1.5930885529157668,17,1.1788336933045358,15,0.8289416846652268,10,0.4144708423326134,0.08289416846652267,0.39294456443484527,0.07858891288696905,0.3982721382289417,0.09371109134798628,0.36777537796976245,0.09678299420256906
12345,nyssa,boite,churl,paddy,flamm,1.805183585313175,18,1.4794816414686827,16,1.0673866090712743,14,0.7153347732181425,9,0.35766738660907127,0.0794816414686825,0.35579553635709144,0.07624190064794815,0.36987041036717067,0.09246760259179267,0.361036717062635,0.10028797696184305
12346,psyop,crane,built,vozhd,faggy,1.8224622030237583,20,1.413390928725702,18,1.2064794816414688,14,0.7572354211663067,9,0.37861771058315336,0.08413726901847852,0.40215982721382293,0.08617710583153348,0.3533477321814255,0.07852171826253901,0.36449244060475167,0.09112311015118792
12347,azuki,sonce,grypt,dwalm,baffy,1.7343412526997837,21,1.3451403887688984,19,1.057451403887689,15,0.7490280777537797,10,0.37451403887688983,0.07490280777537797,0.35248380129589635,0.07049676025917927,0.3362850971922246,0.07079686256678412,0.34686825053995674,0.0825876786999897
12348,yukos,crane,glift,whomp,baddy,1.814254859611231,21,1.3887688984881208,19,1.1317494600431965,15,0.755939524838013,10,0.3779697624190065,0.0755939524838013,0.37724982001439883,0.07544996400287977,0.3471922246220302,0.07309309992042741,0.3628509719222462,0.08639308855291576
12349,rynds,coate,whilk,bumpy,gruff,1.6971922246220303,21,1.4345572354211664,19,1.0742980561555076,15,0.742548596112311,10,0.3712742980561555,0.0742548596112311,0.35809935205183585,0.07161987041036717,0.3586393088552916,0.07550301239058771,0.33943844492440606,0.08081867736295383
12350,pyxis,crane,boult,whiff,gaged,1.8388768898488121,20,1.4406047516198706,18,1.2012958963282938,15,0.7555075593952484,10,0.3777537796976242,0.07555075593952484,0.4004319654427646,0.08008639308855292,0.36015118790496764,0.08003359731221503,0.36777537796976245,0.09194384449244061
12351,hymns,coate,build,gruff,pawky,1.7805615550755942,21,1.3956803455723543,18,1.1330453563714904,15,0.7421166306695465,10,0.37105831533477324,0.07421166306695465,0.37768178545716347,0.0755363570914327,0.3489200863930886,0.07753779697624191,0.35611231101511887,0.0847886454797902
12352,zippo,slane,crudy,whift,begem,1.9598272138228943,21,1.596112311015119,18,1.2587473002159828,14,0.7995680345572354,9,0.3997840172786177,0.0888408927285817,0.4195824334053276,0.08991052144399878,0.39902807775377974,0.08867290616750662,0.39196544276457884,0.09332510542013782
12353,nucha,soily,mpret,badge,jeffs,1.7796976241900648,20,1.6250539956803456,18,1.1706263498920086,15,0.7809935205183585,10,0.39049676025917923,0.07809935205183585,0.3902087832973362,0.07804175665946725,0.4062634989200864,0.09028077753779698,0.35593952483801294,0.08898488120950324
12354,luffs,crane,whity,boked,plump,1.8470842332613389,20,1.5740820734341252,18,1.1853131749460044,14,0.7550755939524838,9,0.3775377969762419,0.08389728821694264,0.3951043916486681,0.08466522678185746,0.3935205183585313,0.08744900407967363,0.36941684665226776,0.09235421166306694
12355,emmas,crony,built,vozhd,gaffe,1.7481641468682505,20,1.358099352051836,18,1.1511879049676028,14,0.7019438444924406,9,0.3509719222462203,0.07799376049916007,0.3837293016558676,0.08222770749768592,0.339524838012959,0.07544996400287979,0.3496328293736501,0.08740820734341252
12356,ancho,suite,braky,flump,gaged,1.9287257019438442,20,1.5304535637149026,18,1.2600431965442764,14,0.7563714902807775,10,0.3781857451403888,0.07563714902807775,0.42001439884809216,0.09000308546744831,0.38261339092872565,0.08502519798416125,0.38574514038876884,0.09643628509719221
12357,lumbi,soare,chynd,twixt,faggy,1.8276457883369333,20,1.418574514038877,18,1.109719222462203,15,0.8198704103671706,10,0.4099352051835853,0.08198704103671706,0.369906407487401,0.0739812814974802,0.35464362850971926,0.07880969522438205,0.36552915766738664,0.09138228941684666
12358,nighs,coate,burly,faded,primp,1.950323974082073,19,1.6051835853131748,17,1.1943844492440605,15,0.7416846652267818,10,0.3708423326133909,0.07416846652267818,0.3981281497480202,0.07962562994960404,0.4012958963282937,0.09442256384195147,0.3900647948164146,0.10264863021484595
12359,kicks,brane,pouty,whelm,faded,1.8876889848812095,20,1.4768898488120952,18,1.214254859611231,14,0.7438444924406047,9,0.37192224622030234,0.08264938804895608,0.40475161987041036,0.08673248997223079,0.3692224622030238,0.0820494360451164,0.3775377969762419,0.09438444924406048
12360,elchi,soapy,brunt,fadge,muzak,1.8872570194384448,21,1.6367170626349892,18,1.1982721382289419,15,0.7490280777537798,10,0.3745140388768899,0.07490280777537797,0.39942404607631393,0.0798848092152628,0.4091792656587473,0.09092872570194384,0.37745140388768894,0.08986938187802118
12361,yechs,brant,poilu,fadge,jimmy,1.7840172786177104,20,1.4751619870410364,18,1.036717062634989,15,0.6695464362850971,10,0.33477321814254857,0.06695464362850971,0.34557235421166305,0.0691144708423326,0.3687904967602591,0.08195344372450203,0.3568034557235421,0.08920086393088553
12362,rukhs,coate,bliny,faded,grump,1.9533477321814254,20,1.6634989200863932,17,1.2526997840172787,15,0.7403887688984881,10,0.3701943844492441,0.07403887688984881,0.41756659467242624,0.08351331893448524,0.4158747300215983,0.09785287765214078,0.3906695464362851,0.09766738660907127
12363,emoji,slaty,crunk,vozhd,gaffe,1.7498920086393088,21,1.3598272138228942,19,1.152915766738661,15,0.7533477321814255,10,0.37667386609071274,0.07533477321814255,0.38430525557955364,0.07686105111591073,0.33995680345572354,0.0715698533590997,0.34997840172786177,0.08332819088758614
12364,jibba,souce,grypt,flank,whizz,1.6946004319654426,21,1.4712742980561553,18,1.065658747300216,14,0.7572354211663066,9,0.3786177105831533,0.08413726901847851,0.3552195824334053,0.07611848195001543,0.3678185745140388,0.08173746100311974,0.3389200863930885,0.08069525866502107
12365,kipps,crane,gouty,whelm,faded,1.8855291576673865,20,1.4747300215982722,18,1.2120950323974082,14,0.7533477321814255,9,0.37667386609071274,0.08370530357571394,0.40403167746580276,0.08657821659981488,0.36868250539956804,0.08192944564434845,0.3771058315334773,0.09427645788336933
12366,newbs,coaly,fruit,phizz,gadge,1.824622030237581,20,1.3952483801295896,18,1.1464362850971923,15,0.7235421166306696,10,0.3617710583153348,0.07235421166306696,0.3821454283657308,0.07642908567314616,0.3488120950323974,0.07751379889608831,0.3649244060475162,0.09123110151187905
12367,kimbo,slane,crudy,whipt,gaffs,1.8224622030237583,21,1.6,19,1.2561555075593953,15,0.7969762419006479,10,0.39848812095032393,0.07969762419006479,0.4187185025197984,0.08374370050395968,0.4,0.08421052631578947,0.36449244060475167,0.08678391442970278
12368,adsum,crine,blowy,pight,quaff,1.7183585313174947,21,1.4691144708423327,19,1.170194384449244,15,0.7352051835853132,10,0.3676025917926566,0.07352051835853132,0.39006479481641465,0.07801295896328293,0.3672786177105832,0.07732181425485962,0.34367170626349897,0.08182659672940451
12369,oflag,shine,crudy,kempt,vibex,1.7555075593952485,22,1.484233261339093,19,1.2138228941684666,15,0.7546436285097191,10,0.37732181425485956,0.07546436285097191,0.40460763138948885,0.08092152627789777,0.37105831533477324,0.07811754007047858,0.3511015118790497,0.07979579815432948
12370,kulfi,soare,chynd,tempt,baggy,1.858315334773218,20,1.4332613390928726,18,1.1071274298056155,15,0.8172786177105831,10,0.40863930885529154,0.08172786177105831,0.36904247660187184,0.07380849532037437,0.35831533477321814,0.07962562994960404,0.3716630669546436,0.0929157667386609
12371,gypos,crane,built,vozhd,femmy,1.7848812095032396,21,1.4086393088552915,19,1.2017278617710583,15,0.7524838012958963,10,0.37624190064794816,0.07524838012958963,0.4005759539236861,0.08011519078473722,0.3521598272138229,0.07413891099238376,0.3569762419006479,0.08499434330967807
12372,undos,crate,blimy,hewgh,kopek,1.7753779697624188,20,1.434989200863931,18,1.1965442764578833,15,0.7334773218142548,10,0.3667386609071274,0.07334773218142548,0.3988480921526278,0.07976961843052556,0.3587473002159827,0.07972162227021838,0.3550755939524838,0.08876889848812095
12373,odeum,slaty,brink,cwtch,pogge,1.8885529157667387,20,1.461771058315335,18,1.183585313174946,15,0.7511879049676027,10,0.37559395248380134,0.07511879049676026,0.39452843772498203,0.07890568754499641,0.36544276457883373,0.08120950323974083,0.3777105831533477,0.09442764578833693
12374,estoc,briny,fauld,whomp,skegg,1.6259179265658745,21,1.3365010799136068,19,1.0794816414686825,15,0.6971922246220302,10,0.3485961123110151,0.06971922246220302,0.3598272138228942,0.07196544276457884,0.3341252699784017,0.07034216210071614,0.3251835853131749,0.07742466316980355
12375,infra,souce,glyph,twixt,baddy,1.7200863930885528,20,1.2946004319654427,18,0.9857451403887688,15,0.7550755939524838,10,0.3775377969762419,0.07550755939524838,0.3285817134629229,0.06571634269258458,0.3236501079913607,0.07192224622030237,0.3440172786177106,0.08600431965442765
12376,lymph,saine,court,bided,fuggy,2.0151187904967602,19,1.6570194384449244,17,1.2742980561555075,15,0.8220302375809935,10,0.41101511879049674,0.08220302375809935,0.4247660187185025,0.0849532037437005,0.4142548596112311,0.09747173167323085,0.40302375809935204,0.10605888371035581
12377,oktas,crine,bludy,whomp,quaff,1.6596112311015117,21,1.4103671706263496,19,1.1533477321814254,15,0.7334773218142548,10,0.3667386609071274,0.07334773218142548,0.38444924406047515,0.07688984881209503,0.3525917926565874,0.07422985108559735,0.3319222462203023,0.07902910624292912
12378,yucko,saine,blart,whomp,foggy,1.946436285097192,20,1.5481641468682503,18,1.291144708423326,14,0.8220302375809935,10,0.41101511879049674,0.08220302375809935,0.430381569474442,0.09222462203023758,0.3870410367170626,0.08600911927045835,0.3892872570194384,0.0973218142548596
12379,aghas,crine,pouty,dwalm,skoff,1.7857451403887692,20,1.491576673866091,18,1.2038876889848813,14,0.7334773218142548,9,0.3667386609071274,0.08149748020158387,0.40129589632829377,0.08599197778463438,0.37289416846652274,0.08286537077033838,0.35714902807775384,0.08928725701943846
12380,zuppa,soily,brent,whack,fadge,2.0146868250539955,21,1.576241900647948,18,1.2311015118790496,14,0.7766738660907127,9,0.3883369330453563,0.0862970962323014,0.41036717062634986,0.08793582227707497,0.394060475161987,0.08756899448044156,0.40293736501079913,0.09593746785971408
12381,nimbs,coate,gurly,phizz,faded,1.8246220302375808,20,1.4138228941684665,18,1.1650107991360692,15,0.7373650107991361,10,0.36868250539956804,0.07373650107991361,0.3883369330453564,0.07766738660907128,0.35345572354211663,0.07854571634269258,0.3649244060475162,0.09123110151187905
12382,vughs,crane,doily,kempt,wauff,1.7965442764578834,21,1.5317494600431965,19,1.26133909287257,15,0.750755939524838,10,0.375377969762419,0.0750755939524838,0.4204463642908567,0.08408927285817133,0.3829373650107991,0.08061839263385244,0.3593088552915767,0.0855497274503754
12383,ossia,cluey,brant,whomp,fadge,1.8993520518358533,20,1.4609071274298058,17,1.2038876889848815,13,0.6933045356371491,9,0.34665226781857456,0.07703383729301656,0.4012958963282938,0.09260674530652935,0.36522678185745144,0.08593571337822387,0.3798704103671707,0.09496760259179267
12384,indri,slate,choky,frump,bewig,1.785313174946004,21,1.5088552915766738,18,1.2099352051835854,14,0.7758099352051835,9,0.38790496760259174,0.08620110391168706,0.40331173506119516,0.08642394322739896,0.37721382289416844,0.08382529397648188,0.3570626349892008,0.08501491309266686
12385,jeffs,coaly,print,budge,shmek,2.036285097192225,21,1.603455723542117,18,1.2000000000000002,14,0.7205183585313175,9,0.36025917926565876,0.08005759539236862,0.4000000000000001,0.08571428571428573,0.40086393088552924,0.08908087353011761,0.40725701943844494,0.09696595700915356
